term_id,term_str,n,num,stopwords,port_stem,pos_max
2898,mute,3,0,0,mute,NN
2899,mutual,3,0,0,mutual,JJ
2900,my,214,0,1,my,PRP$
2901,myriad,1,0,0,myriad,NN
2902,myself,19,0,1,myself,PRP
2903,mysterious,1,0,0,mysteri,JJ
2904,mystery,6,0,0,mysteri,NN
2905,mystic,1,0,0,mystic,JJ
2906,nails,1,0,0,nail,VBZ
2907,naked,2,0,0,nake,JJ
2908,name,19,0,0,name,NN
2909,names,4,0,0,name,NNS
2910,narrow,9,0,0,narrow,JJ
2911,nation,2,0,0,nation,NN
2912,nations,1,0,0,nation,NNS
2913,native,5,0,0,nativ,JJ
2914,nature,30,0,0,natur,NN
2915,naughty,1,0,0,naughti,JJ
2916,navies,1,0,0,navi,NNS
2917,nazareth,1,0,0,nazareth,NNP
2918,near,13,0,0,near,IN
2919,nearer,7,0,0,nearer,NN
2920,nearest,3,0,0,nearest,JJ
2921,nearing,1,0,0,near,NN
2922,nearly,1,0,0,nearli,RB
2923,necessity,3,0,0,necess,NN
2924,necklaces,1,0,0,necklac,NNS
2925,necromancer,1,0,0,necromanc,NNP
2926,nectar,1,0,0,nectar,NN
2927,nectars,1,0,0,nectar,NNS
2928,need,10,0,0,need,NN
2929,needle,2,0,0,needl,NN
2930,needles,1,0,0,needl,NNS
2931,needless,1,0,0,needless,RB
2932,needs,3,0,0,need,NNS
2933,neer,2,0,0,neer,RB
2934,neglect,1,0,0,neglect,VBP
2935,neglected,1,0,0,neglect,NNP
2936,negotiation,1,0,0,negoti,NN
2937,neigh,1,0,0,neigh,JJ
2938,neighbor,7,0,0,neighbor,NN
2939,neighborhoods,1,0,0,neighborhood,NNS
2940,neighboring,1,0,0,neighbor,JJ
2941,neighbors,2,0,0,neighbor,NNS
2942,neighing,1,0,0,neigh,VBG
2943,neither,2,0,0,neither,DT
2944,nerve,1,0,0,nerv,NN
2945,nervous,1,0,0,nervou,JJ
2946,nest,6,0,0,nest,JJS
2947,nests,3,0,0,nest,NNS
2948,neutralized,1,0,0,neutral,VBD
2949,never,54,0,0,never,RB
2950,nevermore,1,0,0,nevermor,RB
2951,new,28,0,0,new,JJ
2952,newer,2,0,0,newer,JJR
2953,newfashioned,2,0,0,newfashion,JJ
2954,news,6,0,0,news,NN
2955,next,12,0,0,next,JJ
2956,nicodemus,2,0,0,nicodemu,NNP
2957,night,44,0,0,night,NN
2958,nightfall,1,0,0,nightfal,DT
2959,nightgowns,2,0,0,nightgown,NNS
2960,nights,3,0,0,night,NNS
2961,no,98,0,1,no,DT
2962,noble,1,0,0,nobl,JJ
2963,nobleness,1,0,0,nobl,JJ
2964,nobody,7,0,0,nobodi,NN
2965,nodding,2,0,0,nod,NNP
2966,nods,1,0,0,nod,NNS
2967,noise,1,0,0,nois,NN
2968,noiseless,1,0,0,noiseless,JJ
2969,nonchalance,1,0,0,nonchal,NN
2970,nonchalant,1,0,0,nonchal,JJ
2971,none,13,0,0,none,NN
2972,nooks,1,0,0,nook,NNS
2973,noon,22,0,0,noon,NN
2974,noons,4,0,0,noon,NNS
2975,nor,34,0,1,nor,CC
2976,north,4,0,0,north,JJ
2977,northern,1,0,0,northern,JJ
2978,norwegian,1,0,0,norwegian,JJ
2979,nosegays,1,0,0,nosegay,NNS
2980,not,208,0,1,not,RB
2981,notched,1,0,0,notch,VBN
2982,note,2,0,0,note,VB
2983,noted,1,0,0,note,JJ
2984,notelessly,1,0,0,notelessli,RB
2985,notes,3,0,0,note,NNS
2986,nothing,8,0,0,noth,NN
2987,notice,7,0,0,notic,NN
2988,noticed,6,0,0,notic,VBD
2989,noticing,1,0,0,notic,NN
2990,notoriety,1,0,0,notorieti,NN
2991,notwithstanding,1,0,0,notwithstand,VBG
2992,nought,4,0,0,nought,JJ
2993,novel,1,0,0,novel,JJ
2994,november,1,0,0,novemb,NNP
2995,now,36,0,1,now,RB
2996,nowhere,2,0,0,nowher,NNP
2997,nt,23,0,0,nt,RB
2998,numb,4,0,0,numb,JJ
2999,numerous,1,0,0,numer,JJ
3000,nurtured,1,0,0,nurtur,VBN
3001,nut,1,0,0,nut,NN
3002,nutriment,2,0,0,nutriment,JJ
3003,nuts,2,0,0,nut,NNS
3004,o,6,0,1,o,NNP
3005,oars,1,0,0,oar,VBZ
3006,oath,2,0,0,oath,NN
3007,obedient,2,0,0,obedi,NNP
3008,obligation,2,0,0,oblig,NN
3009,obligations,1,0,0,oblig,NNS
3010,obliged,1,0,0,oblig,VBN
3011,obliterate,1,0,0,obliter,VBP
3012,obscure,1,0,0,obscur,JJ
3013,obscured,1,0,0,obscur,NNP
3014,obsequious,1,0,0,obsequi,NNP
3015,observation,1,0,0,observ,NN
3016,observe,2,0,0,observ,NN
3017,obtain,2,0,0,obtain,VB
3018,obtained,2,0,0,obtain,VBN
3019,obtrude,1,0,0,obtrud,NNP
3020,obviate,1,0,0,obviat,NNP
3021,occasional,1,0,0,occasion,JJ
3022,occasionally,1,0,0,occasion,NNP
3023,occasions,1,0,0,occas,NNS
3024,occident,1,0,0,occid,NNP
3025,occupied,1,0,0,occupi,VBN
3026,occupy,1,0,0,occupi,VB
3027,occurred,1,0,0,occur,VBN
3028,ocean,3,0,0,ocean,NN
3029,oceans,1,0,0,ocean,NNS
3030,oclock,1,0,0,oclock,NN
3031,odd,8,0,0,odd,JJ
3032,odors,1,0,0,odor,NNS
3033,oer,3,0,0,oer,NN
3034,oerlooking,1,0,0,oerlook,VBG
3035,oertook,1,0,0,oertook,NNP
3036,oerwhelm,1,0,0,oerwhelm,VB
3037,of,503,0,1,of,IN
3038,off,11,0,1,off,RP
3039,offer,3,0,0,offer,NN
3040,offered,2,0,0,offer,VBD
3041,oft,2,0,0,oft,IN
3042,often,7,0,0,often,RB
3043,oh,20,0,0,oh,UH
3044,oils,1,0,0,oil,NNS
3045,old,24,0,0,old,JJ
3046,oldfashioned,3,0,0,oldfashion,JJ
3047,ominous,1,0,0,omin,JJ
3048,omit,1,0,0,omit,VBP
3049,omnifold,1,0,0,omnifold,NN
3050,omnipotent,1,0,0,omnipot,JJ
3051,on,111,0,1,on,IN
3052,once,14,0,1,onc,RB
3053,one,97,0,0,one,CD
3054,ones,4,0,0,one,NNS
3055,only,34,0,1,onli,RB
3056,onset,2,0,0,onset,NN
3057,onyx,1,0,0,onyx,NN
3058,opal,1,0,0,opal,JJ
3059,open,3,0,0,open,JJ
3060,opened,1,0,0,open,VBN
3061,opening,1,0,0,open,NN
3062,opens,1,0,0,open,VBZ
3063,opinions,1,0,0,opinion,NNS
3064,opposing,2,0,0,oppos,VBG
3065,opposite,3,0,0,opposit,MD
3066,oppress,1,0,0,oppress,NN
3067,oppresses,1,0,0,oppress,VBZ
3068,option,1,0,0,option,NN
3069,opulence,1,0,0,opul,VB
3070,or,113,0,1,or,CC
3071,oratorio,1,0,0,oratorio,NN
3072,orchard,6,0,0,orchard,NN
3073,orchards,5,0,0,orchard,NNS
3074,orchestra,1,0,0,orchestra,PRP
3075,orchis,2,0,0,orchi,JJ
3076,orderly,3,0,0,orderli,RB
3077,ordinance,1,0,0,ordin,NN
3078,ore,1,0,0,ore,NN
3079,ores,1,0,0,ore,NNS
3080,organdy,1,0,0,organdi,NNS
3081,orient,1,0,0,orient,NNP
3082,origin,1,0,0,origin,NN
3083,oriole,3,0,0,oriol,NN
3084,ornament,1,0,0,ornament,NN
3085,orthography,1,0,0,orthographi,NN
3086,ostensibly,1,0,0,ostens,RB
3087,other,31,0,1,other,JJ
3088,others,5,0,0,other,NNS
3089,otter,1,0,0,otter,NN
3090,our,51,0,1,our,PRP$
3091,ours,1,0,1,our,NNS
3092,ourself,3,0,0,ourself,PRP
3093,ourselves,5,0,1,ourselv,PRP
3094,out,38,0,1,out,RP
3095,outcast,2,0,0,outcast,JJ
3096,outgrow,1,0,0,outgrow,VBP
3097,outgrown,2,0,0,outgrown,JJ
3098,outside,2,0,0,outsid,IN
3099,over,4,0,1,over,IN
3100,overcame,1,0,0,overcam,VBP
3101,overcoat,1,0,0,overcoat,NN
3102,overcome,3,0,0,overcom,NN
3103,overflow,2,0,0,overflow,VB
3104,overflows,1,0,0,overflow,VBZ
3105,overfull,1,0,0,overful,NN
3106,overhead,1,0,0,overhead,RB
3107,overheard,1,0,0,overheard,IN
3108,overlooked,2,0,0,overlook,VBD
3109,oversleep,1,0,0,oversleep,VBP
3110,overtake,1,0,0,overtak,VB
3111,overwhelmed,1,0,0,overwhelm,JJ
3112,owe,2,0,0,owe,VB
3113,own,19,0,1,own,JJ
3114,oxygen,2,0,0,oxygen,NN
3115,pace,2,0,0,pace,NN
3116,packed,1,0,0,pack,VBD
3117,page,6,0,0,page,NN
3118,pageant,2,0,0,pageant,JJ
3119,pages,1,0,0,page,NNS
3120,paid,1,0,0,paid,NNP
3121,pain,14,0,0,pain,NN
3122,painted,1,0,0,paint,VBN
3123,paints,1,0,0,paint,VBZ
3124,pair,4,0,0,pair,NN
3125,palate,1,0,0,palat,NN
3126,pale,2,0,0,pale,JJ
3127,pall,1,0,0,pall,NN
3128,pallid,1,0,0,pallid,JJ
3129,palm,2,0,0,palm,NN
3130,palms,1,0,0,palm,NNS
3131,pane,3,0,0,pane,NN
3132,pang,1,0,0,pang,NN
3133,panting,2,0,0,pant,VBG
3134,pantomime,1,0,0,pantomim,NN
3135,parade,1,0,0,parad,NN
3136,paradise,11,0,0,paradis,NNP
3137,paralyzing,1,0,0,paralyz,VBG
3138,parasol,1,0,0,parasol,NN
3139,parched,1,0,0,parch,VBD
3140,parching,2,0,0,parch,NN
3141,pare,1,0,0,pare,NN
3142,parian,1,0,0,parian,JJ
3143,paris,1,0,0,pari,NNP
3144,parish,1,0,0,parish,JJ
3145,parlor,2,0,0,parlor,NN
3146,parlors,1,0,0,parlor,NNS
3147,part,6,0,0,part,NN
3148,partake,2,0,0,partak,VB
3149,partaken,1,0,0,partaken,NNP
3150,partakes,1,0,0,partak,NNS
3151,parted,2,0,0,part,VBD
3152,parties,2,0,0,parti,NNS
3153,parting,7,0,0,part,VBG
3154,partly,1,0,0,partli,RB
3155,partook,1,0,0,partook,NN
3156,parts,1,0,0,part,NNS
3157,party,1,0,0,parti,NN
3158,pass,14,0,0,pass,NN
3159,passage,2,0,0,passag,NN
3160,passed,18,0,0,pass,VBD
3161,passes,2,0,0,pass,NNS
3162,passing,8,0,0,pass,VBG
3163,passion,1,0,0,passion,NN
3164,past,14,0,0,past,IN
3165,paste,2,0,0,past,NN
3166,pasture,1,0,0,pastur,NN
3167,patent,2,0,0,patent,NN
3168,pathetic,2,0,0,pathet,JJ
3169,patience,1,0,0,patienc,VB
3170,patient,4,0,0,patient,JJ
3171,patriarch,1,0,0,patriarch,NN
3172,patriot,1,0,0,patriot,NN
3173,patriotic,1,0,0,patriot,JJ
3174,pauper,1,0,0,pauper,NN
3175,pause,5,0,0,paus,NN
3176,paused,2,0,0,paus,VBD
3177,pausing,1,0,0,paus,NN
3178,pay,2,0,0,pay,NN
3179,pays,1,0,0,pay,VBZ
3180,pea,1,0,0,pea,NN
3181,peace,9,0,0,peac,NN
3182,peacock,1,0,0,peacock,NN
3183,pearl,7,0,0,pearl,NN
3184,pearls,3,0,0,pearl,NNS
3185,pebble,3,0,0,pebbl,JJ
3186,peculiar,1,0,0,peculiar,NNP
3187,pedantic,1,0,0,pedant,JJ
3188,peddler,1,0,0,peddler,NN
3189,pedigree,1,0,0,pedigre,NN
3190,peep,3,0,0,peep,VB
3191,peer,1,0,0,peer,NN
3192,peers,1,0,0,peer,NNS
3193,pelf,1,0,0,pelf,NN
3194,pellet,1,0,0,pellet,NN
3195,pelteth,1,0,0,pelteth,VBP
3196,pencil,2,0,0,pencil,NN
3197,pendulum,1,0,0,pendulum,NN
3198,peninsula,2,0,0,peninsula,NN
3199,peninsulas,1,0,0,peninsula,NNS
3200,pensive,3,0,0,pensiv,JJ
3201,penurious,2,0,0,penuri,JJ
3202,people,8,0,0,peopl,NNS
3203,perceive,1,0,0,perceiv,VB
3204,perceived,2,0,0,perceiv,VBD
3205,perceives,1,0,0,perceiv,VBZ
3206,perceptible,1,0,0,percept,JJ
3207,perches,1,0,0,perch,NNS
3208,perfect,6,0,0,perfect,JJ
3209,perfidy,1,0,0,perfidi,NN
3210,performed,1,0,0,perform,VBD
3211,perhaps,8,0,0,perhap,RB
3212,period,3,0,0,period,NN
3213,periods,2,0,0,period,NNS
3214,periphrasis,1,0,0,periphrasi,NN
3215,perish,1,0,0,perish,VB
3216,perished,6,0,0,perish,VBD
3217,perjury,1,0,0,perjuri,NN
3218,permission,1,0,0,permiss,NN
3219,permit,1,0,0,permit,NNP
3220,permits,1,0,0,permit,VBZ
3221,permitted,4,0,0,permit,VBD
3222,perquisite,1,0,0,perquisit,NN
3223,persevered,1,0,0,persev,VBN
3224,person,1,0,0,person,NN
3225,personal,1,0,0,person,JJ
3226,persons,1,0,0,person,NNS
3227,persuaded,1,0,0,persuad,VBD
3228,perturbation,1,0,0,perturb,NN
3229,peru,1,0,0,peru,NNP
3230,perusal,1,0,0,perus,NNP
3231,peruse,1,0,0,perus,VB
3232,pervaded,1,0,0,pervad,VBD
3233,pervades,2,0,0,pervad,VBZ
3234,petal,1,0,0,petal,NN
3235,petals,1,0,0,petal,NNS
3236,peter,1,0,0,peter,NNP
3237,petite,1,0,0,petit,NN
3238,phantasms,1,0,0,phantasm,NNP
3239,phantom,2,0,0,phantom,NN
3240,philosopher,1,0,0,philosoph,NN
3241,philosophies,1,0,0,philosophi,NNS
3242,phrase,1,0,0,phrase,NN
3243,phraseless,2,0,0,phraseless,NN
3244,physician,1,0,0,physician,NN
3245,physiognomy,2,0,0,physiognomi,NN
3246,pianos,1,0,0,piano,NNS
3247,pick,2,0,0,pick,VB
3248,picked,1,0,0,pick,VBD
3249,picking,1,0,0,pick,VBG
3250,pictorial,1,0,0,pictori,JJ
3251,pictures,1,0,0,pictur,NNS
3252,pieces,1,0,0,piec,NNS
3253,pierce,2,0,0,pierc,VB
3254,piercing,2,0,0,pierc,NN
3255,piers,1,0,0,pier,NNS
3256,pigmy,1,0,0,pigmi,NNP
3257,pile,3,0,0,pile,NN
3258,piled,2,0,0,pile,VBN
3259,pilgrim,2,0,0,pilgrim,NN
3260,pillow,4,0,0,pillow,NN
3261,pine,1,0,0,pine,NN
3262,pink,3,0,0,pink,JJ
3263,pinnace,1,0,0,pinnac,NN
3264,pious,1,0,0,piou,JJ
3265,pipe,2,0,0,pipe,NN
3266,pitied,1,0,0,piti,VBD
3267,pitiful,2,0,0,piti,JJ
3268,pittance,1,0,0,pittanc,NN
3269,pittances,1,0,0,pittanc,NNS
3270,pity,2,0,0,piti,NN
3271,pizarro,2,0,0,pizarro,NNP
3272,place,18,0,0,place,NN
3273,placed,1,0,0,place,VBD
3274,places,1,0,0,place,NNS
3275,placid,1,0,0,placid,JJ
3276,plain,6,0,0,plain,NN
3277,plan,3,0,0,plan,NN
3278,plane,1,0,0,plane,NN
3279,planet,1,0,0,planet,NN
3280,plank,2,0,0,plank,NN
3281,plants,1,0,0,plant,NNS
3282,plated,1,0,0,plate,JJ
3283,plato,1,0,0,plato,NNP
3284,platoon,1,0,0,platoon,NN
3285,plausibility,1,0,0,plausibl,NN
3286,plausibly,1,0,0,plausibl,RB
3287,play,17,0,0,play,NN
3288,played,2,0,0,play,VBD
3289,players,1,0,0,player,NNS
3290,playing,2,0,0,play,VBG
3291,playmates,2,0,0,playmat,NNS
3292,plays,1,0,0,play,NNS
3293,playthings,1,0,0,playth,NNS
3294,pleader,1,0,0,pleader,NN
3295,pleading,1,0,0,plead,NN
3296,pleasant,1,0,0,pleasant,JJ
3297,pleasanter,1,0,0,pleasant,NN
3298,please,4,0,0,pleas,NNP
3299,pleased,4,0,0,pleas,JJ
3300,pleases,1,0,0,pleas,NNS
3301,pleasing,1,0,0,pleas,VBG
3302,pleasure,3,0,0,pleasur,NN
3303,pleiad,2,0,0,pleiad,NNP
3304,plenty,3,0,0,plenti,NN
3305,plied,1,0,0,pli,VBD
3306,plies,1,0,0,pli,VBZ
3307,plucking,3,0,0,pluck,VBG
3308,plumed,1,0,0,plume,JJ
3309,plumes,1,0,0,plume,NNS
3310,plummetless,1,0,0,plummetless,NN
3311,plump,1,0,0,plump,NN
3312,plumper,1,0,0,plumper,JJ
3313,plunder,1,0,0,plunder,NN
3314,plush,4,0,0,plush,NN
3315,pod,1,0,0,pod,NN
3316,pods,1,0,0,pod,NNS
3317,poetry,1,0,0,poetri,NN
3318,poets,2,0,0,poet,NNPS
3319,poignant,1,0,0,poignant,JJ
3320,pointed,1,0,0,point,VBN
3321,poise,1,0,0,pois,VBP
3322,polar,2,0,0,polar,JJ
3323,poles,1,0,0,pole,NNS
3324,police,1,0,0,polic,NN
3325,polite,1,0,0,polit,NN
3326,politeness,1,0,0,polit,NN
3327,pomp,1,0,0,pomp,JJ
3328,pompless,1,0,0,pompless,NNP
3329,pomposity,1,0,0,pompos,NN
3330,pompous,1,0,0,pompou,JJ
3331,pond,1,0,0,pond,NN
3332,ponder,1,0,0,ponder,VB
3333,pools,4,0,0,pool,NNS
3334,poor,6,0,0,poor,JJ
3335,poorer,1,0,0,poorer,JJR
3336,poorest,1,0,0,poorest,JJS
3337,porcelain,1,0,0,porcelain,NN
3338,porch,1,0,0,porch,NN
3339,port,2,0,0,port,NN
3340,portentous,1,0,0,portent,JJ
3341,porter,1,0,0,porter,NN
3342,portico,1,0,0,portico,NN
3343,portraits,1,0,0,portrait,NNS
3344,positive,1,0,0,posit,JJ
3345,possibility,1,0,0,possibl,NN
3346,possible,3,0,0,possibl,JJ
3347,posterior,2,0,0,posterior,NNP
3348,posthumous,1,0,0,posthum,JJ
3349,posts,1,0,0,post,NNS
3350,posture,1,0,0,postur,NN
3351,potential,1,0,0,potenti,JJ
3352,potomac,1,0,0,potomac,NNP
3353,pound,2,0,0,pound,NN
3354,pounds,1,0,0,pound,NNS
3355,poured,1,0,0,pour,NNP
3356,pours,1,0,0,pour,VBZ
3357,poverty,3,0,0,poverti,NN
3358,powdered,1,0,0,powder,JJ
3359,powders,1,0,0,powder,VBZ
3360,power,7,0,0,power,NN
3361,powerless,1,0,0,powerless,NNP
3362,practised,2,0,0,practis,JJ
3363,practising,1,0,0,practis,VBG
3364,prairie,1,0,0,prairi,NN
3365,praise,4,0,0,prais,NN
3366,prance,1,0,0,pranc,NN
3367,prancing,1,0,0,pranc,VBG
3368,prank,2,0,0,prank,NN
3369,prate,1,0,0,prate,VB
3370,pray,7,0,0,pray,NN
3371,prayed,2,0,0,pray,VBD
3372,prayer,12,0,0,prayer,NN
3373,preached,1,0,0,preach,VBD
3374,preaches,1,0,0,preach,NNS
3375,precarious,2,0,0,precari,JJ
3376,preceded,2,0,0,preced,VBD
3377,precincts,1,0,0,precinct,NNS
3378,precious,3,0,0,preciou,JJ
3379,preconcerted,1,0,0,preconcert,VBN
3380,prefer,1,0,0,prefer,VBP
3381,preferment,1,0,0,prefer,NN
3382,preferred,1,0,0,prefer,VBD
3383,prepare,1,0,0,prepar,VB
3384,prepares,1,0,0,prepar,NNS
3385,presence,6,0,0,presenc,NN
3386,present,3,0,0,present,NNP
3387,presentiment,1,0,0,presenti,NN
3388,presents,2,0,0,present,NNS
3389,presume,1,0,0,presum,VB
3390,presumed,1,0,0,presum,VBD
3391,presuming,1,0,0,presum,VBG
3392,presumption,1,0,0,presumpt,NN
3393,presumptuous,1,0,0,presumptu,JJ
3394,pretty,7,0,0,pretti,JJ
3395,prevail,1,0,0,prevail,VB
3396,prevails,1,0,0,prevail,NNS
3397,prevent,1,0,0,prevent,VBP
3398,prick,1,0,0,prick,VB
3399,pride,1,0,0,pride,JJ
3400,priests,1,0,0,priest,NNS
3401,primer,2,0,0,primer,NN
3402,prince,3,0,0,princ,NN
3403,principle,1,0,0,principl,NN
3404,print,1,0,0,print,NN
3405,prison,2,0,0,prison,NN
3406,prisons,1,0,0,prison,NNS
3407,prithee,1,0,0,prithe,NNP
3408,privacy,2,0,0,privaci,NN
3409,private,1,0,0,privat,NNP
3410,privilege,6,0,0,privileg,NN
3411,prize,2,0,0,prize,NN
3412,probable,1,0,0,probabl,JJ
3413,probably,1,0,0,probabl,RB
3414,proceeds,1,0,0,proce,NNS
3415,procession,2,0,0,process,NN
3416,proclaim,1,0,0,proclaim,VBP
3417,proclaimed,2,0,0,proclaim,VBD
3418,prodigal,2,0,0,prodig,NN
3419,prodigious,1,0,0,prodigi,JJ
3420,profaned,1,0,0,profan,VBN
3421,profound,1,0,0,profound,JJ
3422,progress,1,0,0,progress,NN
3423,prohibits,1,0,0,prohibit,NNP
3424,projects,1,0,0,project,NNS
3425,promised,2,0,0,promis,VBD
3426,promoted,1,0,0,promot,NNP
3427,promptly,1,0,0,promptli,RB
3428,prone,1,0,0,prone,NN
3429,pronoun,1,0,0,pronoun,NN
3430,pronounce,1,0,0,pronounc,VBP
3431,pronounced,1,0,0,pronounc,VBD
3432,proof,2,0,0,proof,NN
3433,proper,1,0,0,proper,JJ
3434,prophetic,1,0,0,prophet,JJ
3435,propitiate,1,0,0,propiti,NNP
3436,propitious,1,0,0,propiti,JJ
3437,proportioned,1,0,0,proport,VBN
3438,proposed,1,0,0,propos,VBD
3439,propounded,1,0,0,propound,VBD
3440,prosaic,1,0,0,prosaic,NN
3441,prospect,1,0,0,prospect,JJ
3442,prospective,2,0,0,prospect,JJ
3443,prosy,1,0,0,prosi,JJ
3444,proud,6,0,0,proud,NNP
3445,proudest,1,0,0,proudest,NN
3446,prove,8,0,0,prove,VBP
3447,proved,1,0,0,prove,VBN
3448,proves,1,0,0,prove,VBZ
3449,provided,1,0,0,provid,VBD
3450,providence,1,0,0,provid,NN
3451,provincial,1,0,0,provinci,NN
3452,prudence,1,0,0,prudenc,NN
3453,prudent,2,0,0,prudent,JJ
3454,psalm,1,0,0,psalm,NN
3455,public,2,0,0,public,JJ
3456,published,1,0,0,publish,VBN
3457,pull,1,0,0,pull,VBP
3458,pulpit,1,0,0,pulpit,NN
3459,punctual,3,0,0,punctual,JJ
3460,punctuate,1,0,0,punctuat,VB
3461,pungent,1,0,0,pungent,JJ
3462,purchaser,1,0,0,purchas,NN
3463,purer,1,0,0,purer,VB
3464,purple,20,0,0,purpl,NN
3465,purposeless,1,0,0,purposeless,NN
3466,pursued,5,0,0,pursu,VBN
3467,pursuing,1,0,0,pursu,VBG
3468,push,4,0,0,push,NN
3469,pussy,1,0,0,pussi,NN
3470,put,27,0,0,put,VB
3471,puts,1,0,0,put,NNP
3472,putting,2,0,0,put,VBG
3473,puzzled,2,0,0,puzzl,VBD
3474,puzzles,1,0,0,puzzl,VBZ
3475,puzzlest,1,0,0,puzzlest,JJS
3476,pyramids,1,0,0,pyramid,NNS
3477,pyrites,1,0,0,pyrit,NNS
3478,quaint,4,0,0,quaint,NN
3479,quaintest,1,0,0,quaintest,JJS
3480,quaintly,1,0,0,quaintli,RB
3481,quaked,1,0,0,quak,VBD
3482,qualified,1,0,0,qualifi,VBD
3483,qualities,1,0,0,qualiti,NNS
3484,quality,1,0,0,qualiti,NN
3485,quantity,1,0,0,quantiti,NN
3486,quarry,1,0,0,quarri,NN
3487,quartering,1,0,0,quarter,VBG
3488,quartz,1,0,0,quartz,VB
3489,queen,5,0,0,queen,NN
3490,quenching,1,0,0,quench,NN
3491,question,3,0,0,question,NN
3492,questioned,1,0,0,question,VBD
3493,quibble,1,0,0,quibbl,VB
3494,quick,5,0,0,quick,NN
3495,quickened,1,0,0,quicken,VBD
3496,quicker,1,0,0,quicker,NN
3497,quickly,1,0,0,quickli,RB
3498,quiet,8,0,0,quiet,JJ
3499,quieter,1,0,0,quieter,RB
3500,quietly,1,0,0,quietli,RB
3501,quietness,1,0,0,quiet,NN
3502,quite,3,0,0,quit,RB
3503,quiver,1,0,0,quiver,RB
3504,quivered,2,0,0,quiver,VBD
3505,quivering,3,0,0,quiver,VBG
3506,race,3,0,0,race,NN
3507,races,2,0,0,race,NNS
3508,rack,2,0,0,rack,NN
3509,raffle,1,0,0,raffl,NNP
3510,raft,1,0,0,raft,NN
3511,rafter,1,0,0,rafter,NNP
3512,rail,2,0,0,rail,NN
3513,raiment,2,0,0,raiment,NN
3514,rain,1,0,0,rain,NN
3515,rainbow,6,0,0,rainbow,NN
3516,raise,3,0,0,rais,VBP
3517,raised,2,0,0,rais,VBN
3518,rambled,1,0,0,rambl,VBN
3519,rambles,1,0,0,rambl,VBZ
3520,rampant,1,0,0,rampant,JJ
3521,ran,3,0,0,ran,VBD
3522,rang,2,0,0,rang,NN
3523,ranged,1,0,0,rang,VBD
3524,rank,6,0,0,rank,NN
3525,ranks,1,0,0,rank,NNS
3526,rapid,4,0,0,rapid,JJ
3527,rapt,1,0,0,rapt,NN
3528,rare,3,0,0,rare,JJ
3529,rarer,1,0,0,rarer,NN
3530,rat,1,0,0,rat,NN
3531,rather,5,0,0,rather,RB
3532,ratified,2,0,0,ratifi,VBN
3533,ratio,2,0,0,ratio,NN
3534,rattles,1,0,0,rattl,NNS
3535,ravelled,1,0,0,ravel,VBD
3536,ravelling,1,0,0,ravel,NN
3537,ravished,1,0,0,ravish,VBD
3538,raw,1,0,0,raw,JJ
3539,reach,9,0,0,reach,VB
3540,reached,2,0,0,reach,VBD
3541,reaches,1,0,0,reach,VBZ
3542,reaching,1,0,0,reach,VBG
3543,read,11,0,0,read,VBP
3544,ready,4,0,0,readi,JJ
3545,reality,1,0,0,realiti,NN
3546,really,1,0,0,realli,RB
3547,realm,3,0,0,realm,NN
3548,realms,2,0,0,realm,NN
3549,rear,1,0,0,rear,NN
3550,rears,1,0,0,rear,VBZ
3551,reason,4,0,0,reason,NN
3552,recede,1,0,0,reced,VB
3553,recedes,1,0,0,reced,NNS
3554,receipt,1,0,0,receipt,NN
3555,receive,1,0,0,receiv,NNP
3556,receives,2,0,0,receiv,VBZ
3557,recently,1,0,0,recent,RB
3558,recite,1,0,0,recit,VBP
3559,recited,1,0,0,recit,VBD
3560,reckon,1,0,0,reckon,NNP
3561,recognized,1,0,0,recogn,VBD
3562,recollect,5,0,0,recollect,VB
3563,recollecting,2,0,0,recollect,VBG
3564,record,2,0,0,record,NN
3565,recording,1,0,0,record,VBG
3566,recordless,1,0,0,recordless,NNP
3567,recovered,1,0,0,recov,VBN
3568,red,11,0,0,red,JJ
3569,redden,1,0,0,redden,VB
3570,redder,1,0,0,redder,VB
3571,redemption,1,0,0,redempt,NN
3572,reed,1,0,0,reed,NN
3573,reefs,1,0,0,reef,NN
3574,reeling,1,0,0,reel,NNP
3575,refined,1,0,0,refin,VBN
3576,refining,1,0,0,refin,VBG
3577,reflex,1,0,0,reflex,NNP
3578,refrains,1,0,0,refrain,NNS
3579,refreshing,1,0,0,refresh,VBG
3580,refuse,1,0,0,refus,NN
3581,regard,1,0,0,regard,NN
3582,regarded,1,0,0,regard,VBD
3583,regards,1,0,0,regard,VBZ
3584,regiment,1,0,0,regiment,NN
3585,regions,2,0,0,region,NNS
3586,regret,2,0,0,regret,NN
3587,regulate,1,0,0,regul,VB
3588,reimbursed,1,0,0,reimburs,VBN
3589,reject,1,0,0,reject,VB
3590,rejoin,1,0,0,rejoin,VB
3591,related,1,0,0,relat,VBN
3592,relieves,1,0,0,reliev,VBZ
3593,reluctant,3,0,0,reluct,JJ
3594,remain,5,0,0,remain,NN
3595,remained,3,0,0,remain,VBD
3596,remains,2,0,0,remain,VBZ
3597,remark,1,0,0,remark,NNP
3598,remedy,2,0,0,remedi,NN
3599,remember,7,0,0,rememb,VB
3600,remembered,2,0,0,rememb,NNP
3601,remembrance,2,0,0,remembr,NN
3602,reminded,2,0,0,remind,VBD
3603,reminder,1,0,0,remind,NN
3604,remit,1,0,0,remit,NN
