term_id,term_str,n,num,stopwords,port_stem,pos_max,doc_freq,inverse_doc_freq,tfidf_mean,tfidf_sum,tfidf_median,tfidf_max,term,vector,x,y
29,accost,1,0,0,accost,RP,1,2.6414741105040997,0.05390763490824693,0.05390763490824693,0.05390763490824693,0.05390763490824693,on,"[ 2.1897943e-01  2.1277983e-02 -3.0400965e-01 -3.1818904e-02
 -3.0090079e-01 -5.6394613e-01  7.6765382e-01  1.1088023e+00
 -7.9827070e-01 -3.8194624e-01 -2.0958999e-01 -7.2981477e-01
  5.3725922e-01  5.4778719e-01 -5.2427441e-01  2.8528172e-01
  6.3454801e-01  2.4908663e-01 -1.0216984e+00 -6.2031740e-01
  5.4202855e-01  4.1604695e-01  9.4106239e-01 -3.5526982e-01
  2.6505813e-01  5.1635552e-02 -3.3503249e-02  3.9750776e-01
 -8.8963795e-01  3.4475636e-03 -7.0892618e-04 -1.7678331e-01
 -1.1856204e-01 -1.5241691e-02 -4.2653891e-01  2.3676065e-01
  7.3843479e-01  2.3694576e-01  4.4563276e-01 -4.3427905e-01
  4.6339223e-01 -2.1904295e-02 -2.1888879e-01 -3.7220910e-01
  1.1025462e+00  3.4024538e-03  9.8826505e-02 -2.2142217e-01
  4.1852641e-01  3.8421437e-01]",50.152344,-1.2627344
30,account,1,0,0,account,NN,1,2.6414741105040997,0.042604421137162896,0.042604421137162896,0.042604421137162896,0.042604421137162896,like,"[ 0.1812912   0.01799547 -0.28833523  0.00430245 -0.29058903 -0.5243199
  0.69099873  1.0365492  -0.75836617 -0.3481796  -0.1898343  -0.6912349
  0.48666218  0.5147972  -0.511111    0.24409853  0.5823078   0.25247404
 -0.9500646  -0.5693335   0.51377344  0.42056805  0.85807747 -0.333264
  0.23776276  0.06147461 -0.05580477  0.3872976  -0.8366927  -0.0203559
  0.00167294 -0.18578044 -0.10778298  0.02023967 -0.42122737  0.23538779
  0.693059    0.1974581   0.40745166 -0.37513918  0.4365352  -0.03235142
 -0.22964375 -0.34353197  1.0353153   0.03151155  0.07585921 -0.24108437
  0.4066814   0.3219849 ]",48.59448,-1.8608412
31,accustomed,3,0,0,accustom,JJ,3,2.164352855784437,0.03567239620724443,0.10701718862173329,0.020227596783032122,0.06763602674326366,then,"[ 0.17469333 -0.00175653 -0.25476563  0.00279739 -0.2621194  -0.46839064
  0.6703624   0.95788085 -0.6764894  -0.32440922 -0.16726926 -0.63161117
  0.45329714  0.4605979  -0.44761264  0.22542351  0.5528353   0.24461198
 -0.8866286  -0.5254414   0.4706554   0.38070083  0.82393163 -0.31733888
  0.25628388  0.08274745 -0.04499259  0.3412079  -0.7847746  -0.00986136
 -0.00544667 -0.16070564 -0.11438876  0.01094927 -0.39711928  0.20990363
  0.6194665   0.17873557  0.41716662 -0.35129762  0.3795885  -0.01274893
 -0.21343614 -0.36161816  0.94556886  0.02828707  0.09875495 -0.18929768
  0.3899141   0.33254734]",46.602165,-0.92779714
32,achase,1,0,0,achas,NN,1,2.6414741105040997,0.04127303297662656,0.04127303297662656,0.04127303297662656,0.04127303297662656,we,"[ 0.20294257 -0.01241511 -0.2841309  -0.01581554 -0.2620341  -0.50723267
  0.69231623  1.0457803  -0.7405291  -0.3648068  -0.1951331  -0.68703514
  0.47935143  0.51442945 -0.5141667   0.27297255  0.57512486  0.2379977
 -0.95941854 -0.5959778   0.5378633   0.41854137  0.8728879  -0.31736892
  0.2512271   0.08292403 -0.03382638  0.34675634 -0.8447507  -0.0028664
  0.01952661 -0.17726713 -0.11241715 -0.01605612 -0.40312     0.22432733
  0.688814    0.2033431   0.40620455 -0.41416654  0.41581354 -0.03627917
 -0.23195557 -0.3515376   1.0385671   0.01909937  0.07490839 -0.23343165
  0.41855425  0.348749  ]",48.701626,-1.8267804
33,aching,2,0,0,ach,NN,2,2.3404441148401185,0.05270333414158489,0.10540666828316977,0.05270333414158489,0.08668311536444882,this,"[ 0.2122306  -0.00646409 -0.32587633 -0.0091057  -0.30313033 -0.56746095
  0.7694988   1.1302589  -0.84979564 -0.4089891  -0.19630641 -0.7389295
  0.5584266   0.56876636 -0.5560124   0.2935691   0.64677554  0.2838652
 -1.0573981  -0.63476026  0.59799564  0.4704443   0.9715038  -0.37159246
  0.28197747  0.05443458 -0.03537025  0.3980522  -0.91708374 -0.00949557
  0.01528087 -0.2099776  -0.14912516 -0.01366323 -0.47328216  0.24229349
  0.7424303   0.22446556  0.46193483 -0.45117375  0.47986108 -0.01418614
 -0.22585532 -0.39151138  1.1330713   0.03274266  0.08453282 -0.25521284
  0.43275365  0.39085582]",50.667908,-1.8243436
34,acknowledged,2,0,0,acknowledg,NNP,2,2.3404441148401185,0.07000435522066425,0.1400087104413285,0.07000435522066425,0.0731388785887537,an,"[ 1.9208542e-01  2.0145260e-02 -2.7283674e-01 -2.8759107e-02
 -2.4642311e-01 -5.0137401e-01  6.8343729e-01  9.8639899e-01
 -7.1621531e-01 -3.5716245e-01 -1.8429419e-01 -6.4986241e-01
  4.9084616e-01  4.7093877e-01 -4.5598832e-01  2.2236544e-01
  5.7084846e-01  2.2570261e-01 -8.9165318e-01 -5.6770164e-01
  5.1010990e-01  3.7672216e-01  8.1213611e-01 -3.2392997e-01
  2.3470294e-01  5.3900193e-02 -5.2033640e-02  3.3610961e-01
 -7.9431695e-01 -7.3309272e-04  7.6388242e-03 -1.5372702e-01
 -1.2409335e-01 -5.4047159e-03 -3.7823620e-01  2.2429216e-01
  6.2360066e-01  2.1493962e-01  4.1559741e-01 -3.8352734e-01
  4.1459244e-01 -4.1450575e-02 -1.9124058e-01 -3.3568969e-01
  9.7728097e-01  3.1186468e-03  7.9479083e-02 -2.1813211e-01
  3.8570860e-01  3.2766643e-01]",47.35703,-1.066408
35,acknowledgment,1,0,0,acknowledg,NN,1,2.6414741105040997,0.024686673929944856,0.024686673929944856,0.024686673929944856,0.024686673929944856,they,"[ 2.1994583e-01  2.7131701e-02 -2.8087336e-01 -2.5486227e-02
 -2.6201886e-01 -5.2760547e-01  7.3119402e-01  1.0640388e+00
 -7.6566279e-01 -3.6777329e-01 -1.9831289e-01 -7.0276392e-01
  4.9520385e-01  5.1563680e-01 -4.9573827e-01  2.6421019e-01
  6.1484963e-01  2.5257191e-01 -9.6892238e-01 -6.0827363e-01
  5.3836823e-01  4.0241593e-01  8.9833516e-01 -3.1768879e-01
  2.7334908e-01  7.8145429e-02 -3.3292308e-02  3.9294836e-01
 -8.4777021e-01  1.4533556e-02 -3.0064359e-04 -1.5277143e-01
 -1.1130975e-01  5.5486580e-05 -4.0600848e-01  2.3168752e-01
  7.1634108e-01  2.2164939e-01  4.5588380e-01 -4.0288827e-01
  4.5119679e-01 -1.2740187e-02 -2.0969871e-01 -3.8371313e-01
  1.0661259e+00  2.9648665e-02  8.7536484e-02 -2.3183772e-01
  4.1974267e-01  3.3511180e-01]",49.394184,-1.114455
36,acorn,1,0,0,acorn,NN,1,2.6414741105040997,0.07139119217578649,0.07139119217578649,0.07139119217578649,0.07139119217578649,all,"[ 1.9358166e-01 -1.4032556e-02 -2.7128756e-01 -6.0643158e-03
 -2.2895651e-01 -4.6187899e-01  6.1939287e-01  9.2193592e-01
 -6.6710323e-01 -3.3382091e-01 -1.7181563e-01 -5.9454626e-01
  4.3715441e-01  4.5794716e-01 -4.2307034e-01  2.2358637e-01
  5.2638000e-01  2.2724707e-01 -8.1958407e-01 -4.9721238e-01
  4.7096449e-01  3.3982086e-01  7.5309193e-01 -2.9845348e-01
  2.3497318e-01  5.2418176e-02 -6.0747173e-02  3.4158263e-01
 -7.1881741e-01 -7.5673065e-03  3.0161522e-02 -1.5079297e-01
 -1.0789919e-01 -5.3586171e-04 -3.5867640e-01  1.8237372e-01
  6.0065186e-01  1.9755484e-01  3.8790938e-01 -3.6701560e-01
  3.6090523e-01 -3.1700794e-02 -1.7379807e-01 -3.0684504e-01
  8.9409673e-01  1.8746892e-02  6.8958648e-02 -1.9631992e-01
  3.7288809e-01  2.9572365e-01]",44.92523,-1.3138527
37,acquaintance,1,0,0,acquaint,NNP,1,2.6414741105040997,0.028711675114174995,0.028711675114174995,0.028711675114174995,0.028711675114174995,one,"[ 0.16505007 -0.01047884 -0.26596558 -0.01576044 -0.23861657 -0.43668377
  0.6163587   0.918266   -0.6432284  -0.32279044 -0.15967876 -0.57553005
  0.46111804  0.4605281  -0.45171687  0.24711709  0.5416121   0.2304381
 -0.8534509  -0.50590557  0.47838873  0.35141897  0.7832466  -0.28685233
  0.24129039  0.04895553 -0.04872816  0.3415176  -0.7633793  -0.01818042
 -0.00352249 -0.15138738 -0.10774624  0.01859658 -0.34479886  0.18888816
  0.60490996  0.19297567  0.3725497  -0.36751184  0.38558635 -0.02765479
 -0.18081838 -0.30446777  0.9175975   0.02140704  0.0893745  -0.20286517
  0.36709467  0.304965  ]",45.404808,-0.79913366
38,acquaintances,1,0,0,acquaint,NNS,1,2.6414741105040997,0.09433836108943212,0.09433836108943212,0.09433836108943212,0.09433836108943212,from,"[ 0.22616477  0.01967847 -0.31401137 -0.00222025 -0.31615973 -0.54388064
  0.78062034  1.1090641  -0.80670154 -0.40538627 -0.19714838 -0.7204763
  0.55705804  0.54347223 -0.53512675  0.2790731   0.6657207   0.24882813
 -1.0520034  -0.6328088   0.5603379   0.45326033  0.9261765  -0.36308408
  0.25661296  0.08157939 -0.05745956  0.38289598 -0.90247905  0.01657726
  0.00616936 -0.1954611  -0.12007739  0.002386   -0.465906    0.2511766
  0.71898216  0.21729298  0.45795938 -0.4406332   0.4567567  -0.00490795
 -0.22626743 -0.3781273   1.1155154   0.01861733  0.09305281 -0.2608425
  0.4440953   0.37500587]",50.30576,-1.9528801
39,acquainted,1,0,0,acquaint,VBD,1,2.6414741105040997,0.04192816048419206,0.04192816048419206,0.04192816048419206,0.04192816048419206,have,"[ 1.6509226e-01 -4.7449302e-03 -2.9002881e-01 -2.7440345e-02
 -2.4705476e-01 -4.5523700e-01  6.5603340e-01  9.5713031e-01
 -6.7141616e-01 -3.3991653e-01 -1.7345212e-01 -6.3778394e-01
  4.5878327e-01  4.5309818e-01 -4.5691371e-01  2.5184351e-01
  5.3161681e-01  2.1269865e-01 -8.9897251e-01 -5.4029554e-01
  4.7348750e-01  3.8071507e-01  8.1054562e-01 -3.1219697e-01
  2.2324561e-01  6.1720472e-02 -3.2676063e-02  3.5192552e-01
 -7.8039873e-01 -8.1607085e-03  1.3778145e-04 -1.5568462e-01
 -1.0236955e-01  7.1780588e-03 -3.6275008e-01  1.9494633e-01
  6.2569118e-01  1.8116000e-01  3.9083555e-01 -3.7995651e-01
  3.8644758e-01 -1.8536545e-02 -2.2022432e-01 -3.2134879e-01
  9.2870796e-01 -6.7611672e-03  6.6664562e-02 -1.9396000e-01
  3.8475281e-01  3.3302635e-01]",46.36023,-0.94308335
40,acquitted,1,0,0,acquit,NNP,1,2.6414741105040997,0.04634165106147543,0.04634165106147543,0.04634165106147543,0.04634165106147543,or,"[ 0.20690802  0.00751362 -0.3009411   0.00324954 -0.27411383 -0.51010793
  0.70948255  1.0480154  -0.7421902  -0.3713976  -0.1771974  -0.6826555
  0.5145708   0.51509947 -0.500168    0.24803862  0.5957155   0.25017717
 -0.9824092  -0.5844817   0.5247649   0.42102265  0.8660449  -0.31623456
  0.24922134  0.05011692 -0.04127513  0.37046865 -0.86453676 -0.00895937
  0.01263154 -0.19153456 -0.11336343  0.0073439  -0.41952536  0.22625193
  0.6905572   0.23579925  0.43245646 -0.39447674  0.43299654 -0.02789071
 -0.23855165 -0.35266715  1.0352898  -0.00561758  0.08199188 -0.2325417
  0.41371533  0.35581708]",48.963043,-1.3988142
41,acre,4,0,0,acr,NN,4,2.0394141191761372,0.03994236503642423,0.15976946014569693,0.039162662433454815,0.058268974833603916,upon,"[ 0.20791914 -0.00651812 -0.2866842  -0.01967341 -0.28118142 -0.49328664
  0.6963486   1.0075802  -0.75217956 -0.3696999  -0.18246523 -0.6436908
  0.50169563  0.47573856 -0.5081574   0.2657812   0.5830704   0.22840032
 -0.9309407  -0.57938     0.52256393  0.39978802  0.84249127 -0.32623366
  0.26196226  0.08190443 -0.04347091  0.37313816 -0.83621144 -0.00127966
  0.00145398 -0.16316272 -0.1179982  -0.0052475  -0.41688398  0.2330199
  0.6726848   0.20365584  0.41084144 -0.3710881   0.3989111  -0.01814872
 -0.21173851 -0.337734    1.0269597   0.00923403  0.0950883  -0.222061
  0.37756976  0.3314482 ]",48.200405,-1.5872223
42,acres,2,0,0,acr,NNP,2,2.3404441148401185,0.03458162680469114,0.06916325360938227,0.03458162680469114,0.038367936308854406,are,"[ 0.19249758  0.02177372 -0.25663143  0.00435786 -0.27806193 -0.47321442
  0.6528608   0.9750824  -0.70629865 -0.33470398 -0.16272594 -0.6261188
  0.4916547   0.47585738 -0.48547548  0.2287748   0.5809298   0.21636173
 -0.91383713 -0.53669256  0.48641476  0.37291566  0.81753886 -0.30983946
  0.24380234  0.07340952 -0.05469147  0.3542813  -0.7774361   0.00372204
  0.02386945 -0.1702226  -0.09882192 -0.01285653 -0.38117787  0.18707703
  0.6374319   0.18330874  0.39663514 -0.38515636  0.38959345 -0.01746992
 -0.19703674 -0.3478249   0.95849854  0.00276362  0.0879394  -0.21955536
  0.36341074  0.32338694]",46.934895,-1.4932547
43,across,4,0,0,across,IN,4,2.0394141191761372,0.042414875824102145,0.16965950329640858,0.042775846991194404,0.05366879260989835,little,"[ 0.20009561  0.01519519 -0.2974396  -0.00619928 -0.271907   -0.50423956
  0.6589921   0.96973705 -0.71700865 -0.3537635  -0.17781016 -0.6158344
  0.45171094  0.48689422 -0.46865192  0.24264997  0.5799552   0.2355951
 -0.90879786 -0.5356675   0.49783194  0.39743298  0.8194887  -0.3228206
  0.24058211  0.04981729 -0.04173424  0.35923085 -0.78104043  0.0191819
 -0.00291353 -0.17044458 -0.0950345   0.00682809 -0.40086073  0.20533699
  0.644639    0.19124688  0.3896451  -0.36335757  0.41381866 -0.03561167
 -0.20559604 -0.34904537  0.9545419   0.010332    0.07652977 -0.1925297
  0.36569366  0.3299    ]",47.130642,-1.3712732
44,act,1,0,0,act,NN,1,2.6414741105040997,0.08004467001527575,0.08004467001527575,0.08004467001527575,0.08004467001527575,how,"[ 1.9119841e-01  1.6135463e-02 -2.7530131e-01  2.3249572e-03
 -2.6346141e-01 -5.0454605e-01  6.7047244e-01  9.9677247e-01
 -7.2401571e-01 -3.6813128e-01 -1.8831530e-01 -6.6255921e-01
  4.9146509e-01  4.8782191e-01 -4.6082488e-01  2.6043469e-01
  5.5974889e-01  2.3737717e-01 -9.0665972e-01 -5.5301470e-01
  5.0675386e-01  4.0356088e-01  8.1711411e-01 -2.9673979e-01
  2.5838000e-01  7.9279080e-02 -6.2070958e-02  3.6996686e-01
 -7.9577422e-01 -4.5212600e-03  6.9676316e-05 -1.4900160e-01
 -1.2997450e-01 -7.0635010e-03 -3.8849193e-01  2.2334769e-01
  6.7102879e-01  1.9369823e-01  3.9090484e-01 -3.5691738e-01
  4.1724971e-01 -2.8636388e-02 -2.2584955e-01 -3.6115748e-01
  9.7677779e-01  4.5557204e-03  8.9499734e-02 -2.1428567e-01
  3.8144264e-01  3.1494790e-01]",47.565712,-1.4885525
45,action,1,0,0,action,NN,1,2.6414741105040997,0.09108531415531378,0.09108531415531378,0.09108531415531378,0.09108531415531378,no,"[ 0.19846156 -0.0039359  -0.2780978   0.00298349 -0.24263395 -0.44030035
  0.6173607   0.90755737 -0.66618335 -0.32964623 -0.18542276 -0.60184085
  0.45108587  0.46017733 -0.43010148  0.23527691  0.52405363  0.20832829
 -0.863318   -0.5038308   0.45143083  0.3665983   0.7728425  -0.30712983
  0.20876902  0.06985546 -0.06021354  0.32830837 -0.74296385  0.01490168
 -0.00295641 -0.14279696 -0.08434781 -0.01120206 -0.37402532  0.20293348
  0.6158788   0.1910064   0.3957127  -0.35399663  0.37738112 -0.0233793
 -0.21210054 -0.32079554  0.92041135 -0.00497339  0.08054929 -0.20011999
  0.36048454  0.32308918]",45.413197,-1.2055988
46,acts,1,0,0,act,NNS,1,2.6414741105040997,0.058699424677868886,0.058699424677868886,0.058699424677868886,0.058699424677868886,what,"[ 1.5868385e-01 -6.7126565e-03 -2.2589421e-01 -3.0239232e-02
 -2.4688980e-01 -4.2729178e-01  5.5958205e-01  8.5171181e-01
 -6.0953110e-01 -3.0683455e-01 -1.6608426e-01 -5.5544227e-01
  4.0896690e-01  4.1895628e-01 -3.9214599e-01  2.2243150e-01
  5.0924295e-01  1.7844824e-01 -7.7046502e-01 -4.8296574e-01
  4.4763204e-01  3.3845657e-01  7.2260618e-01 -2.8929141e-01
  1.8705150e-01  7.1101144e-02 -4.4355005e-02  3.1009787e-01
 -6.7709416e-01 -6.8101555e-04  3.1427905e-02 -1.3996546e-01
 -1.1618476e-01 -1.1403358e-02 -3.4024525e-01  1.5870446e-01
  5.7634199e-01  1.8187803e-01  3.3111158e-01 -3.0798677e-01
  3.6468336e-01 -6.1297310e-03 -1.6576265e-01 -3.2169813e-01
  8.4494215e-01 -7.4137435e-03  6.7625098e-02 -1.8439005e-01
  3.3230066e-01  2.8501672e-01]",43.04818,-0.97376055
47,actual,1,0,0,actual,JJ,1,2.6414741105040997,0.0754706888715457,0.0754706888715457,0.0754706888715457,0.0754706888715457,there,"[ 0.17398094  0.00965562 -0.23741205  0.00480537 -0.24449207 -0.41791463
  0.6046173   0.8894392  -0.62046117 -0.31571057 -0.16150434 -0.5674993
  0.41443416  0.4433777  -0.4173807   0.22319707  0.51114523  0.18416429
 -0.79586613 -0.47032988  0.43444702  0.34818977  0.72205067 -0.2922462
  0.2289055   0.04563726 -0.02653466  0.31659925 -0.71017224  0.00529061
  0.00364467 -0.14859937 -0.09344019  0.01323396 -0.34628895  0.18396299
  0.5553978   0.19690359  0.34037346 -0.31801724  0.35886642 -0.03569811
 -0.19304696 -0.32405803  0.8569002   0.02897134  0.09833645 -0.18320304
  0.34117255  0.30771306]",43.731983,-0.7795804
48,adamant,1,0,0,adam,NN,1,2.6414741105040997,0.04983913416045471,0.04983913416045471,0.04983913416045471,0.04983913416045471,could,"[ 0.16264194  0.00255855 -0.24542011 -0.03058395 -0.25568303 -0.45848843
  0.619407    0.8978154  -0.6477578  -0.33295545 -0.15578143 -0.5726391
  0.42382234  0.43085107 -0.43419713  0.228313    0.51225996  0.2224908
 -0.84339    -0.5074502   0.4281484   0.347712    0.7277512  -0.26961344
  0.20328914  0.03987053 -0.02906305  0.3012653  -0.71745944 -0.01473429
  0.03090871 -0.12558034 -0.0971178   0.0155718  -0.34066278  0.17595418
  0.60262483  0.16218981  0.3817007  -0.33107692  0.35433182 -0.02779326
 -0.16688241 -0.327492    0.8945513   0.00126753  0.09597781 -0.1912285
  0.36203653  0.2862086 ]",44.43249,-0.588903
49,adamantine,1,0,0,adamantin,NN,1,2.6414741105040997,0.04192816048419206,0.04192816048419206,0.04192816048419206,0.04192816048419206,were,"[ 1.74932152e-01  2.40473747e-02 -2.33585894e-01 -6.28204178e-03
 -2.11979985e-01 -4.00447249e-01  5.90360165e-01  8.57006192e-01
 -5.94254196e-01 -2.82399863e-01 -1.32402167e-01 -5.48820078e-01
  4.02863294e-01  4.11313653e-01 -4.05275762e-01  2.09690392e-01
  4.68247771e-01  1.76487058e-01 -7.87323594e-01 -4.50122029e-01
  4.16070223e-01  3.19669425e-01  7.20805287e-01 -2.67298728e-01
  2.09286392e-01  6.12059198e-02 -3.22348475e-02  3.14652085e-01
 -6.81828856e-01  3.55794036e-04  2.97968872e-02 -1.32714465e-01
 -1.03941925e-01  1.55150592e-02 -3.21409464e-01  1.81527689e-01
  5.45978367e-01  1.80535212e-01  3.60948205e-01 -3.06010514e-01
  3.45256567e-01 -3.81040610e-02 -1.76883876e-01 -2.94914961e-01
  8.46912205e-01 -6.42396510e-03  9.35027003e-02 -1.97314635e-01
  3.41320276e-01  2.58176208e-01]",42.70618,-0.86988497
50,added,1,0,0,ad,JJ,1,2.6414741105040997,0.03884520750741323,0.03884520750741323,0.03884520750741323,0.03884520750741323,had,"[ 0.19109507  0.02046908 -0.25034776 -0.02057551 -0.23928504 -0.4413291
  0.59051627  0.9007131  -0.63852745 -0.3088314  -0.17630866 -0.5615909
  0.42820337  0.42855427 -0.44708878  0.22951902  0.52459365  0.22205974
 -0.8370683  -0.51229006  0.43696782  0.3500641   0.733118   -0.29615307
  0.21485516  0.05998901 -0.06142185  0.31071123 -0.7241711   0.01235442
  0.0157077  -0.14623433 -0.11630759 -0.01159042 -0.35250044  0.20174053
  0.5958427   0.17833316  0.3681625  -0.3598057   0.35681534 -0.02960565
 -0.1758421  -0.32040483  0.8729787  -0.00633352  0.07674702 -0.20726788
  0.34551868  0.28397945]",44.35964,-1.088574
51,adder,1,0,0,adder,NN,1,2.6414741105040997,0.051793610009884306,0.051793610009884306,0.051793610009884306,0.051793610009884306,will,"[ 0.15850179  0.00128104 -0.2556382  -0.01608199 -0.22120966 -0.42757374
  0.55949086  0.83742553 -0.6310159  -0.30149603 -0.13740389 -0.55967844
  0.41258848  0.41921282 -0.3888397   0.22090891  0.50912356  0.17755096
 -0.80261207 -0.48497677  0.40922958  0.31592909  0.6960646  -0.27390295
  0.21196397  0.0481515  -0.05670502  0.31465885 -0.6872021   0.00527084
  0.02558691 -0.11960582 -0.1010699   0.01095331 -0.3489577   0.17892894
  0.56793135  0.1950805   0.34374285 -0.31571054  0.33468893 -0.02363129
 -0.1609191  -0.30705544  0.84013593 -0.00845058  0.05524114 -0.16225268
  0.32039     0.29043403]",42.98234,-0.56683105
52,addeth,1,0,0,addeth,NNP,1,2.6414741105040997,0.058699424677868886,0.058699424677868886,0.058699424677868886,0.058699424677868886,their,"[ 1.80385366e-01  2.02953559e-03 -3.02045435e-01  3.51472816e-04
 -2.55929619e-01 -4.90917772e-01  7.04859316e-01  1.00800586e+00
 -7.50835896e-01 -3.40048254e-01 -1.90603375e-01 -6.39292240e-01
  4.97687936e-01  4.87037301e-01 -5.02739191e-01  2.47186363e-01
  5.97566783e-01  2.21631125e-01 -9.33876276e-01 -5.81686854e-01
  5.25231183e-01  3.91514421e-01  8.69798660e-01 -3.35748255e-01
  2.26732790e-01  4.74859215e-02 -5.58901206e-02  3.70708853e-01
 -8.21997643e-01  1.85556915e-02  1.84908323e-02 -1.57886773e-01
 -1.07731156e-01  1.82016380e-02 -4.08199579e-01  2.26109475e-01
  6.43925786e-01  2.11430445e-01  4.15718883e-01 -3.89559031e-01
  4.23972219e-01 -2.60361061e-02 -2.18882933e-01 -3.57116759e-01
  1.00556517e+00  7.69546395e-03  1.02628767e-01 -2.32845664e-01
  4.10391688e-01  3.34266901e-01]",48.2347,-1.1082851
53,addressed,1,0,0,address,VBD,1,2.6414741105040997,0.040022335007637876,0.040022335007637876,0.040022335007637876,0.040022335007637876,can,"[ 0.1779786   0.01444151 -0.2526698  -0.00961906 -0.24604832 -0.43280962
  0.6016671   0.88235986 -0.6600678  -0.33719555 -0.15640713 -0.5901084
  0.42460883  0.42211258 -0.44404477  0.22284347  0.52525026  0.20103556
 -0.84004176 -0.49084428  0.4457282   0.3365192   0.74277866 -0.28551033
  0.20989664  0.03277454 -0.02429557  0.32602105 -0.7247721   0.01373226
  0.01018347 -0.12730308 -0.10483731  0.0221721  -0.35162485  0.1740665
  0.57518923  0.20106845  0.36688015 -0.33806944  0.376967   -0.03039954
 -0.18784145 -0.33347726  0.8677864  -0.00514819  0.08373339 -0.18560797
  0.3580674   0.30017453]",44.389366,-0.62823856
54,adequate,2,0,0,adequ,JJ,2,2.3404441148401185,0.03246884774701657,0.06493769549403314,0.03246884774701657,0.034932001714031616,day,"[ 0.16023539  0.017892   -0.23375268 -0.00352878 -0.20049655 -0.4023256
  0.56427234  0.795057   -0.5740607  -0.27936137 -0.13249703 -0.54786426
  0.3886124   0.40057698 -0.40402925  0.18558072  0.48371923  0.17359297
 -0.7631947  -0.4352503   0.39306092  0.33683008  0.68401325 -0.2502153
  0.18891229  0.03872326 -0.05830699  0.28976715 -0.6680882  -0.00721471
  0.0265341  -0.14894703 -0.10191638 -0.00923656 -0.33545282  0.15266633
  0.52950317  0.18720058  0.3489336  -0.31991658  0.31221512 -0.02459546
 -0.18879375 -0.29503015  0.795491    0.01994805  0.0576292  -0.17169973
  0.32175088  0.27929392]",41.81603,-0.6077528
55,adjoining,1,0,0,adjoin,JJ,1,2.6414741105040997,0.052829482210082,0.052829482210082,0.052829482210082,0.052829482210082,some,"[ 0.17804492 -0.01338665 -0.25712198 -0.02683624 -0.24296498 -0.46510357
  0.66082966  0.94705164 -0.6866665  -0.32042384 -0.18119763 -0.6338264
  0.46389613  0.45237735 -0.46511385  0.22732763  0.52564806  0.21840665
 -0.87984824 -0.5332714   0.48010772  0.38183743  0.8073208  -0.31463587
  0.21530624  0.03839632 -0.0627615   0.32990414 -0.76971954 -0.01930297
  0.00129211 -0.1604712  -0.09324922  0.00563961 -0.35736546  0.18177544
  0.6103529   0.19303665  0.4064399  -0.35862243  0.38655022 -0.01911249
 -0.19311157 -0.3541907   0.94660765  0.02728061  0.094478   -0.1935395
  0.35146704  0.3021219 ]",46.166355,-0.8539163
